Country,City,Name,screen_name,posts,followers
United States of America,Huntington,Herald Dispatch,heralddispatch,76415,12345
United States of America,Huntington,Parthenon,Parthenon1,89860,10265
United States of America,Huntington,WSAZ,WSAZnews,50278,90955
United States of America,Madison,Coal Valley News,CoalValleyNews1,737,588
United States of America,Moorefield,Moorefield Examiner,MoorefieldEx,3445,1431
United States of America,Morgantown,Daily Athenaeum,DailyAthenaeum,19230,15202
United States of America,Morgantown,Dominion Post,DomPost,49176,45926
United States of America,Morgantown,WAJR,WAJRNEWS,4482,3570
United States of America,New Martinsville,Wetzel Chronicle,WetzelChronicle,557,401
United States of America,Petersburg,Grant County Press,GrantCoPress,2422,587
United States of America,Romney,Hampshire Review,HampshireReview,1181,989
United States of America,Shepherdstown,Picket,KerryPicket,16066,22446
United States of America,Weirton,Weirton Daily Times,WeirtonDlyTimes,13456,2287
United States of America,Wheeling,Central,CentralParkNYC,13473,162545
Uruguay,Ciudad de la Costa,Costa Noticias,CostaNoticiasTV,51417,11607
Uruguay,Pando,Diario Tiempo,DiarioTiempo,147487,211374
Uruguay,Durazno,Durazno Digital,duraznodigital,21223,5573
Uruguay,Trinidad,Agenda Informativa,agendainforma,17643,3177
Uruguay,Minas,Arequita,ArequitaDigital,111576,6052
Uruguay,Maldonado,FM Gente,fmgenteradio,15280,7187
Uruguay,Punta del Este,Canal Once,CanalOnceTV,42619,991329
Uruguay,Punta del Este,Punta News,FSPuntaMita,13920,17036
Uruguay,Montevideo,La Diaria,ladiaria,25622,225044
Uruguay,Rivera,Norte,MannyNorte,61726,28358
Uruguay,Mercedes,Accion,Accion,5813,11097
Lebanon,Beirut,Al Aman,aa_aman,3328,1097
Lebanon,Beirut,Al Anwar,Hallat_AlAnwar,12215,1410
Lebanon,Beirut,Al Balad,AlBaladMusic,1084,672
Lebanon,Beirut,El Shark,elportoshark,10893,527
Taiwan,Matsu,Matsu News,matsu_news,2991,2322
Taiwan,Taipei,China Daily News,ChinaNewsDaily,29470,14145
Taiwan,Taipei,Taipei Times,taipei_times,2688,2854
Taiwan,Taipei,Taiwan Review,TaiwanReview1,595,722
Taiwan,Taipei,Taiwan Today,Taiwan_Today,2708,5577
Trinidad and Tobago,Port of Spain,Catholic News,CatholicNewsSvc,71162,148015
Trinidad and Tobago,Scarborough,Tobago Channel 5,tobagochannel5,1779,2006
Turkey,Alanya,Yeni Alanya,yenialanya,220199,12672
Turkey,Antalya,Haber Antalya,HABERANTALYACOM,20747,6956
Turkey,Batman,Batman Gazetesi,Rehber_Gazetesi,5615,18183
Turkey,Batman,Batman Postasi,batmanpostasi,14547,3809
Turkey,Bolu,Bolu Olay,BoluOlay,5118,2162
Turkey,Erzurum,Erzurum Gazetesi,erzurumgazetesi,38614,34795
Turkey,Antakya,Hatay Gazetesi,hataygazetesi,10341,2387
Turkey,Istanbul,Agos,agos,9488,2011
Turkey,Istanbul,Aksam,Aksam,214919,839447
Turkey,Istanbul,Cumhuriyet,cumhuriyetgzt,305818,1990605
Turkey,Istanbul,Dunya,DunyaNews,199916,1032468
Turkey,Istanbul,Evrensel,evrenselgzt,192197,360019
Turkey,Istanbul,Fanatik,fanatikcomtr,197920,1241037
Turkey,Istanbul,Gunes,Gokan_Gunes,1536,1601
Turkey,Istanbul,Hurriyet,Hurriyet,242549,4139046
Turkey,Istanbul,Milli Gazete,milligazetecom,65440,101553
Turkey,Istanbul,Milliyet,milliyet,227712,2418565
Turkey,Istanbul,Ozgur Gundem,OzgurGundemGzt1,659,25626
Turkey,Istanbul,Posta,postafm,17713,11441
Turkey,Istanbul,Radikal,radikalhughes,6404,24007
Turkey,Istanbul,Resmi Gazete,tcresmigazete,6869,124365
Turkey,Istanbul,Sabah,Sabah,177467,1760961
Turkey,Istanbul,Salom,marcosalom,1817,3280
Turkey,Istanbul,Vatan,Vatan,162265,150179
Turkey,Istanbul,Yeni Asya,yeniasya,75534,32402
Turkey,Istanbul,Yeni Mesaj,BirYeniMesajVar,6556,49169
Turkey,Istanbul,Yeni Safak,yenisafak,223791,693952
Turkey,Istanbul (Besiktas),Besiktas Gazetesi,Besiktas_Gazete,1226,42461
Turkey,Istanbul (Kartal),Kartal Gazetesi,kartal_gazetesi,1899,527
Turkey,Izmir,Yeni Asir,yeniasircomtr,17513,14155
Turkey,Kayseri,Kayseri Gundem,kayseri_gundem,9965,2426
Turkey,Gebze,Gebze Gazetesi,GebzeGazetesi,13490,1715
Turkey,Izmit,Bizim Kocaeli,gunaydinkocaeli,71041,6083
Turkey,Izmit,Kocaeli Gazetesi,Kocaeligzt,44393,2079
Turkey,Karatay,Yeni Konya,YeniKonya,22317,5441
Turkey,Konya,Merhaba Gazetesi,merhabahaber,21667,4037
Turkey,Meram,Yeni Meram,YeniMeramGazete,7358,6668
Turkey,Darende,Darende Haber,Darende_Haber,679,802
Turkey,Malatya,Malatya Haber,malatyagercek,105295,18009
Turkey,Malatya,Malatyam,MalatyamHaber,36115,1568
Turkey,Ortaca,Guney Ege,GuneyEgeKA,1182,5274
Turkey,Samsun,Hedef Halk,HedefHALK,2120,1039
Turkey,Sanliurfa,Urfa Haber,urfaha,5551,1014
Sri Lanka,Colombo,Lankadeepa,LankadeepaNews,35004,15635
Sri Lanka,Colombo,Nation on Sunday,CBSSunday,12303,194117
Sri Lanka,Colombo,Sunday Leader,sundayschoolldr,1856,833
Sri Lanka,Colombo,Virakesari,virakesari_lk,17118,18962
Latvia,Aizkraukle,Staburags,staburagslv,3317,753
Latvia,Aluksne,Malienas Zinas,MalienasZinas,1755,308
Latvia,Cesis,Druva,druvainc,5819,19266
Latvia,Daugavpils,Latgales Laiks,LatgalesLaiks,1538,343
Latvia,Gulbene,Dzirkstele,dzirksteleLv,2229,385
Latvia,Jelgava,Zemgales Zinas,ZemgalesZinas,10775,3192
Latvia,Kuldiga,Kurzemnieks,kurzemnieks,1514,589
Latvia,Liepaja,Kursas Laiks,KursasLaiks,1509,552
Latvia,Liepaja,Kurzemes Vards,KurzemesVards,10245,1956
Latvia,Limbazi,Auseklis,AuseklisTK,16882,1003
Latvia,Riga,Diena,DienaLv,90320,68204
Latvia,Riga,Latvijas Vestnesis,VestnesisLV,12904,2962
Latvia,Riga,Vakara Zinas,VakaraZinas,957,790
Latvia,Saldus,Saldus Zeme,SaldusZemeSZ,1790,499
Latvia,Talsi,Talsu Vestis,TalsuVestis,1158,991
Latvia,Ventspils,Ventas Balss,ventasbalss,29638,1495
Latvia,Ventspils,Ventspils,Ventspilslv,13047,4361
Lithuania,Klaipeda,Klaipeda,KristinKlaipeda,634,1343
Lithuania,Plunge,Plunge,PolarPlungeVa,1398,1369
Lithuania,Siauliai,Zinios,VersloZinios,31273,741
Lithuania,Vilkaviskis,Santaka,msantaka,1706,327
Luxembourg,Esch sur Alzette,Tageblatt,goetageblatt,35356,5649
Luxembourg,Luxembourg,L'Essentiel,lessentiel,21812,60652
Luxembourg,Luxembourg,Letzebuerger Journal,letzjournal,12979,5015
Lesotho,Maseru,Lesotho Times,Lestimes,3239,6448
Thailand,Chiang Mai,Citylife Chiang Mai,CitylifeCM,6472,1783
Thailand,Pattaya,Pattaya Mail,PattayaMail,2533,2809
Thailand,Pattaya,Pattaya People,pattayapeople,2731,1400
Thailand,Pattaya,Pattaya Today,Pattaya_Today,5583,1539
Thailand,Bangkok,Bangkok News,BangkokPostNews,92394,101076
Thailand,Bangkok,Bangkok Shuho,bangkokshuho,9625,5659
Thailand,Bangkok,Kom Chad Luek,Kom_chad_luek,212368,261911
Thailand,Bangkok,Manager,JoeManager,23082,158825
Thailand,Bangkok,Thai Rath,ashleyrath,824,605
Thailand,Nakhon Ratchasima,Korat Daily,korat_daily,4161,699
Thailand,Phuket,Phuket Gazette,phuketgazette,18959,6383
United Arab Emirates,Abu Dhabi,Abu Dhabi,AbuDhabi_eGov,2218,56778
United Arab Emirates,Abu Dhabi,Sport 360,Sport360,103548,40585
United Arab Emirates,Dubai,Dubai Chronicle,DubaiChronicle,60469,5035
United Arab Emirates,Dubai,Emarat Al Youm,emaratalyoum,187535,1986528
United Arab Emirates,Dubai,Emirates 24 7,Emirates247,191810,451109
United Arab Emirates,Dubai,Go Dubai,NasdaqDubai,531,77969
United Arab Emirates,Dubai,Gulf Today,thegulftoday,129944,4301
United Arab Emirates,Dubai,Kabayan Weekly,KabayanWeeklyAE,2362,400
United Arab Emirates,Dubai,Khaleej Times,khaleejtimes,84271,284635
United Arab Emirates,Sharjah,Al Khaleej,alkhaleej,127966,310929
Venezuela,Anaco,La Noticia de Oriente,NoticiaOriente,5584,8800
Venezuela,Barcelona,Hora Sero,horaseroriente,47948,4658
Venezuela,El Tigre,Mundo Oriental,MundoOriental_,114229,2159
Venezuela,Maracay,El Aragueno,ElAragueno,672624,244191
Venezuela,Maracay,El Periodiquito,Elperiodiquito,888535,318294
Venezuela,Maracay,Enfoque Regional,EnfoqueRegional,25222,2538
Venezuela,Barinas,Barinas,trafficBARINAS,120393,58312
Venezuela,Barinas,La Prensa de Barinas,Laprensabarinas,66918,23131
Venezuela,Ciudad Bolivar,El Luchador,ElJefeLuchador,2067,360
Venezuela,Ciudad Guayana,Correo del Caroni,CorreodelCaroni,263433,153882
Venezuela,Ciudad Guayana,Diario El Venezolano,delvenezolano,10323,3207
Venezuela,Ciudad Guayana,El Diario de Guayana,DiariodeGuayana,135267,89974
Venezuela,Puerto Cabello,La Costa,recostarica,1046,1323
Venezuela,Valencia,El Carabobeno,el_carabobeno,224950,715583
Venezuela,Valencia,Notitarde,webnotitarde,659315,626585
Venezuela,Caracas,Caracas News,Caracas_News,39210,45168
Venezuela,Caracas,Ciudad CCS,CiudadCCS,221591,350778
Venezuela,Caracas,Correio da Venezuela,correiodvzla,67706,10441
Venezuela,Caracas,Descifrado,descifradocom,193078,172478
Venezuela,Caracas,Diario Vea,DiarioVEAVzla,11946,1073
Venezuela,Caracas,La Voce d'Italia,Voce_d_Italia,16791,8682
Venezuela,Caracas,Las Verdades de Miguel,verdadescanal,1975,3166
Venezuela,Caracas,Lider en Deportes,LiderEsDeporte,195584,119583
Venezuela,Caracas,Meridiano,MeridianoTV,675194,2887689
Venezuela,Caracas,Quinto Dia,QuintoDiaOnline,51793,107152
Venezuela,Caracas,Reporte,Reporte_Indigo,136039,725219
Venezuela,Caracas,Tal Cual,DiarioTalCual,544532,1304710
Venezuela,Barquisimeto,El Diario de Lara,ElDiariodeLara,23995,55995
Venezuela,Barquisimeto,La Prensa de Lara,laprensalara,251037,263326
Venezuela,Barquisimeto,Noticias Barquisimeto,NoticiasBqto,315497,13307
Venezuela,Merida,Pico Bolivar,d_picobolivar,12094,55488
Venezuela,Maturin,El Periodico de Monagas,elPeriodicoDM,332746,31838
Venezuela,Maturin,Extra de Monagas,Extra_Monagas,56308,4036
Venezuela,Maturin,La Prensa de Monagas,PrensadeMonagas,200523,83648
Venezuela,Porlamar,El Sol de Margarita,elsoldmargarita,223934,113476
Venezuela,La Guaira,La Verdad de Vargas,LaVerdadVargas,145717,60955
Venezuela,Maracaibo,Noticia al Dia,noticiaaldia,569225,364797
Venezuela,Maracaibo,Telecolor,Telecolor,18330,9112
Venezuela,Maracaibo,Version Final,VersionFinal,358759,219615
Afghanistan,Kabul,Afghanistan Times,AfghanistanTime,7198,16182
Afghanistan,Kabul,Daily Outlook Afghanistan,DailyOutlookAfg,1202,2509
Afghanistan,Kandahar,Shurgar,shurgar_01,14080,487
Afghanistan,Kandahar,Tatobay,Tatobay_,20351,4532
Iraq,Baghdad,Al Mada,ShougAl7mada,15653,673
Iraq,Baghdad,Baghdad,USEmbBaghdad,2272,42988
Iceland,Reykjavik,Frettatiminn,Frettatimi,1531,2211
Iceland,Reykjavik,Morgunbladid,morgunbladid,25351,1854
Iceland,Reykjavik,Reykjavik Grapevine,rvkgrapevine,26998,48066
Iceland,Reykjavik,Vidskiptabladid,Vidskiptabladid,8994,1819
Iceland,Vestmannaeyjar,Frettir,frettir,4776,1203
Iceland,Reykjanesbaer,Vikurfrettir,Vikurfrettir,8136,1138
Iran,Tehran,Abrar,AbrarUlHaqPK,2635,313117
Iran,Tehran,Arman,ArmanWalia,13441,1706
Iran,Tehran,Asrar,MahmudAsrar,23657,15474
Iran,Tehran,Ebtekar,ebtekarm,1842,66626
Iran,Tehran,Etemaad,EtemaadDailyNew,39907,2777
Iran,Tehran,Iran Daily,IranFilmDaily,596,718
Iran,Tehran,Javan,javan,3719,2291
Iran,Tehran,Kayhan,KayhanLife,1489,1274
Iran,Tehran,Quds,QudsNen,7037,9323
Iran,Tehran,Shargh,SharghDaily,32748,285497
Iran,Tehran,Vatan Emrooz,vatan_emrooz,1016,20984
Armenia,Yerevan,Eter,loleter,5649,437
Armenia,Yerevan,Novoe Vremia,novoe_vremia,511,713
Albania,Tirane,Gazeta Ballkan,gazetaexpress,313078,9758
Albania,Tirane,Koha Jone,GazetaKohaJone,81064,3833
Albania,Tirane,Shekulli,shekulli,9124,439
Albania,Tirane,Shqip,ShqipHistory,1166,1793
Albania,Tirane,Sporti Shqiptar,sporti_shqiptar,10332,7240
Albania,Tirane,Tema,TEMATrust,10020,8625
Albania,Tirane,Tirana Observer,TiranaObserver,43201,934
Angola,Luanda,Expansao,JornalExpansao,4338,1848
Angola,Luanda,Luanda Digital,LuandaDigital,2099,529
Angola,Luanda,O Apostolado,Apostoladoceara,914,2978
Argentina,9 de Julio,Semanario Extra,Semanario_Extra,4316,1376
Argentina,25 de Mayo,FM PZ,radiofmpz,4970,1124
Argentina,Adrogue,Noticias Zona Sur,Noticias_para,30049,11744
Argentina,Avellaneda,Sur Digital,infosdudigital,14220,50674
Argentina,Azul,Pregon,PregonAcrata,27295,2760
Argentina,Bahia Blanca,Bahia Noticias,BahiaNoticias,163205,441711
Argentina,Bahia Blanca,Sexta Seccion,SextaseccionFR,1492,483
Argentina,Balcarce,El Diario Semanal,ElDiario_CEM,4926,2939
Argentina,Benito Juarez,El Fenix,El_Fenix,17203,1676
Argentina,Berazategui,El Profeta,EiProfeta,4088,244855
Argentina,Bolivar,Bolivar Hoy,BolivarHoy_ok,2930,1031
Argentina,Bolivar,Radio 10,Radio10,102041,236178
Argentina,Bragado,Bragado Informa,BInforma,5102,1792
Argentina,Canuelas,Info Canuelas,InfoCanuelas,3697,1252
Argentina,Carlos Casares,Cronica Local,LaCronica_SA,21318,8062
Argentina,Chivilcoy,La Razon de Chivilcoy,razonchivilcoy,9802,4407
Argentina,El Talar,El Talar Noticias,ElTalarnoticias,4714,773
Argentina,Ensenada,Primera Pagina,primerapagina,6870,144296
Argentina,Escobar,El Dia de Escobar,eldiadeescobar,5076,1623
Argentina,General Villegas,Actualidad,ActualidadRT,400819,2616626
Argentina,Ituzaingo,La Voz de Ituzaingo,lavoz_delleon,1467,617
